loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,default
134,16000.0,16000.0,36,9.17,510.07,B,B1,10.0,MORTGAGE,60000.0,Source Verified,2014-06-01,debt_consolidation,NV,20.12,675.0,679.0,9.0,0.0,6736.0,49.9,59.0,4.0,0
135,5600.0,5600.0,36,23.88,219.36,E,E2,1.0,RENT,34000.0,Source Verified,2017-09-01,debt_consolidation,CA,8.75,670.0,674.0,14.0,0.0,7102.0,38.4,14.0,0.0,1
136,10475.0,10475.0,60,17.57,263.56,D,D2,10.0,RENT,25000.0,Source Verified,2014-04-01,debt_consolidation,CA,20.6,740.0,744.0,11.0,0.0,5325.0,22.2,15.0,0.0,1
137,8000.0,8000.0,36,12.49,267.6,B,B5,6.0,RENT,45000.0,Source Verified,2014-10-01,debt_consolidation,FL,34.05,665.0,669.0,18.0,1.0,17055.0,78.2,36.0,2.0,0
138,30000.0,30000.0,60,17.99,761.64,D,D2,4.0,MORTGAGE,65000.0,Source Verified,2016-12-01,home_improvement,NH,12.57,700.0,704.0,7.0,0.0,11256.0,41.1,20.0,0.0,0
139,20000.0,20000.0,36,6.89,616.54,A,A3,3.0,RENT,130000.0,Verified,2015-05-01,debt_consolidation,NJ,8.46,710.0,714.0,26.0,0.0,33369.0,21.3,41.0,1.0,0
140,15000.0,15000.0,60,17.27,374.97,D,D2,10.0,RENT,38000.0,Source Verified,2016-06-01,debt_consolidation,NY,16.17,680.0,684.0,3.0,0.0,1487.0,37.2,34.0,0.0,1
141,7500.0,7500.0,36,9.17,239.1,B,B1,3.0,RENT,39000.0,Not Verified,2014-06-01,credit_card,FL,9.15,670.0,674.0,13.0,0.0,9774.0,38.6,16.0,0.0,0
142,10400.0,10400.0,36,10.99,340.44,B,B3,9.0,MORTGAGE,75000.0,Not Verified,2014-10-01,debt_consolidation,TX,14.83,745.0,749.0,17.0,0.0,10983.0,45.8,24.0,0.0,0
143,15000.0,15000.0,36,9.16,478.12,B,B2,2.0,RENT,85000.0,Not Verified,2016-05-01,credit_card,FL,15.71,670.0,674.0,6.0,0.0,4334.0,96.3,13.0,0.0,0
144,20000.0,20000.0,36,12.99,673.79,B,B5,5.0,MORTGAGE,76000.0,Source Verified,2014-02-01,debt_consolidation,CT,9.02,680.0,684.0,17.0,1.0,20885.0,49.7,22.0,1.0,0
145,5000.0,5000.0,36,14.08,171.09,C,C3,6.0,OWN,26000.0,Verified,2017-05-01,other,NJ,26.18,695.0,699.0,8.0,0.0,19257.0,69.3,8.0,0.0,1
146,11325.0,11325.0,60,17.57,284.94,D,D4,7.0,RENT,65000.0,Source Verified,2014-10-01,debt_consolidation,MO,17.95,695.0,699.0,5.0,0.0,9459.0,89.2,14.0,0.0,0
147,8500.0,8500.0,36,5.32,255.98,A,A1,10.0,MORTGAGE,100000.0,Source Verified,2015-06-01,debt_consolidation,CA,8.81,800.0,804.0,8.0,0.0,1116.0,2.5,27.0,2.0,0
148,25000.0,25000.0,60,13.99,581.58,C,C4,4.0,RENT,50000.0,Verified,2015-04-01,debt_consolidation,NC,4.18,715.0,719.0,3.0,0.0,7238.0,51.0,5.0,0.0,0
149,13000.0,13000.0,36,8.94,413.03,A,A5,10.0,RENT,45000.0,Not Verified,2010-01-01,debt_consolidation,FL,13.17,755.0,759.0,8.0,0.0,5623.0,20.0,22.0,1.0,0
150,30000.0,30000.0,36,12.99,1010.68,C,C1,8.0,OWN,98000.0,Verified,2014-09-01,debt_consolidation,NY,14.58,730.0,734.0,7.0,0.0,9825.0,44.0,25.0,1.0,0
151,16000.0,16000.0,36,6.68,491.7,A,A3,10.0,MORTGAGE,210000.0,Source Verified,2015-04-01,debt_consolidation,NJ,9.63,720.0,724.0,21.0,0.0,32161.0,18.1,52.0,7.0,0
152,15000.0,15000.0,60,16.49,368.69,D,D3,3.0,MORTGAGE,110000.0,Source Verified,2015-01-01,debt_consolidation,AK,18.19,680.0,684.0,16.0,0.0,7247.0,54.5,34.0,1.0,0
153,35000.0,35000.0,60,22.99,986.47,F,F2,10.0,OWN,98000.0,Source Verified,2015-07-01,debt_consolidation,CA,4.8,670.0,674.0,6.0,0.0,19950.0,62.0,8.0,0.0,0
154,11000.0,11000.0,36,19.99,408.75,D,D4,2.0,MORTGAGE,51000.0,Verified,2016-10-01,debt_consolidation,NE,32.07,690.0,694.0,18.0,1.0,3103.0,17.1,75.0,4.0,1
155,11950.0,11950.0,36,11.99,396.86,C,C1,6.0,MORTGAGE,58000.0,Source Verified,2016-03-01,debt_consolidation,TX,14.44,670.0,674.0,10.0,1.0,10109.0,68.3,15.0,1.0,0
156,6000.0,6000.0,36,11.48,197.8,B,B5,0.0,OWN,38000.0,Verified,2016-01-01,debt_consolidation,NJ,12.38,675.0,679.0,9.0,0.0,6699.0,71.3,24.0,0.0,0
157,6000.0,6000.0,36,7.96,187.91,A,A5,4.0,RENT,225000.0,Source Verified,2018-03-01,debt_consolidation,MD,11.23,690.0,694.0,9.0,0.0,14616.0,42.5,30.0,3.0,0
158,23500.0,23500.0,36,7.62,732.3,A,A3,6.0,MORTGAGE,100000.0,Not Verified,2012-06-01,debt_consolidation,NY,10.59,760.0,764.0,16.0,0.0,9856.0,34.1,22.0,1.0,0
159,33250.0,33250.0,60,13.99,773.5,C,C4,0.0,MORTGAGE,89000.0,Verified,2015-05-01,debt_consolidation,TX,39.28,725.0,729.0,22.0,0.0,50265.0,66.0,48.0,1.0,0
160,11425.0,11425.0,36,11.49,376.7,B,B5,6.0,RENT,48000.0,Not Verified,2016-07-01,debt_consolidation,CA,10.38,750.0,754.0,8.0,0.0,1694.0,17.3,8.0,0.0,0
161,14000.0,14000.0,36,5.79,424.58,A,A2,6.0,MORTGAGE,150000.0,Verified,2011-01-01,medical,CA,6.66,770.0,774.0,6.0,0.0,4501.0,11.4,19.0,1.0,0
162,6000.0,6000.0,36,14.49,206.5,C,C4,10.0,MORTGAGE,38000.0,Not Verified,2014-10-01,debt_consolidation,TX,12.67,680.0,684.0,7.0,0.0,3312.0,89.5,13.0,0.0,0
163,5600.0,5600.0,36,10.78,182.76,B,B4,6.0,MORTGAGE,75000.0,Source Verified,2015-12-01,other,TX,12.26,675.0,679.0,13.0,1.0,11412.0,52.6,27.0,1.0,0
164,8200.0,8200.0,36,11.53,270.53,B,B5,0.0,RENT,73000.0,Source Verified,2015-03-01,credit_card,CA,26.99,685.0,689.0,8.0,0.0,4526.0,90.5,33.0,0.0,0
165,6500.0,6500.0,36,10.91,212.53,B,B4,3.0,RENT,50000.0,Source Verified,2017-09-01,debt_consolidation,WY,17.67,665.0,669.0,7.0,0.0,6657.0,51.6,19.0,0.0,0
166,15000.0,15000.0,36,8.9,476.3,A,A5,2.0,MORTGAGE,96000.0,Verified,2014-01-01,home_improvement,NJ,12.68,735.0,739.0,20.0,0.0,14102.0,12.8,43.0,4.0,0
167,20000.0,20000.0,60,23.88,573.97,E,E2,10.0,MORTGAGE,110000.0,Source Verified,2017-09-01,credit_card,NJ,9.54,680.0,684.0,11.0,0.0,25129.0,72.8,15.0,1.0,1
168,30000.0,30000.0,36,12.99,1010.68,C,C2,8.0,MORTGAGE,100000.0,Source Verified,2016-03-01,debt_consolidation,CA,38.34,700.0,704.0,9.0,0.0,11912.0,54.4,28.0,2.0,1
169,15000.0,15000.0,60,11.47,329.67,B,B5,0.0,RENT,85000.0,Verified,2016-04-01,major_purchase,FL,15.91,735.0,739.0,26.0,0.0,8230.0,21.2,37.0,1.0,1
170,25000.0,25000.0,36,14.49,860.41,C,C4,6.0,MORTGAGE,62760.0,Verified,2016-07-01,debt_consolidation,VA,17.71,720.0,724.0,13.0,0.0,5353.0,9.9,23.0,2.0,0
171,12000.0,12000.0,36,9.71,385.58,B,B1,6.0,MORTGAGE,40000.0,Verified,2013-08-01,debt_consolidation,TN,21.42,700.0,704.0,9.0,1.0,8750.0,40.5,13.0,2.0,0
172,20800.0,20800.0,36,13.49,705.76,C,C2,4.0,OWN,46000.0,Verified,2017-03-01,credit_card,FL,21.39,670.0,674.0,8.0,0.0,9256.0,39.6,12.0,1.0,1
173,20800.0,20800.0,36,13.59,706.76,C,C2,10.0,MORTGAGE,105000.0,Verified,2017-07-01,debt_consolidation,VA,19.13,680.0,684.0,12.0,0.0,31611.0,61.3,28.0,4.0,0
174,19675.0,19675.0,36,18.99,721.11,E,E1,10.0,RENT,58000.0,Not Verified,2014-08-01,debt_consolidation,MA,21.78,680.0,684.0,15.0,0.0,25724.0,83.8,27.0,0.0,0
175,5000.0,5000.0,36,16.02,175.84,C,C5,6.0,OWN,30000.0,Source Verified,2017-06-01,home_improvement,CT,5.32,670.0,674.0,10.0,5.0,1566.0,18.9,32.0,0.0,0
176,10650.0,10650.0,60,14.33,249.64,C,C5,0.0,OWN,59400.0,Source Verified,2015-11-01,credit_card,WY,26.91,665.0,669.0,12.0,1.0,15282.0,63.7,26.0,0.0,0
177,8400.0,8400.0,36,13.99,287.06,C,C4,7.0,MORTGAGE,75000.0,Not Verified,2015-10-01,debt_consolidation,WA,23.84,715.0,719.0,11.0,2.0,6547.0,47.1,16.0,2.0,0
178,19775.0,19775.0,36,14.99,685.42,C,C4,5.0,RENT,43000.0,Verified,2016-11-01,debt_consolidation,PA,27.32,685.0,689.0,12.0,0.0,4849.0,42.5,36.0,0.0,1
179,20000.0,20000.0,36,6.62,614.08,A,A2,2.0,OWN,50000.0,Verified,2013-07-01,credit_card,TN,26.81,700.0,704.0,19.0,0.0,25275.0,33.0,48.0,0.0,0
180,35000.0,35000.0,36,13.65,1190.28,C,C1,10.0,MORTGAGE,121000.0,Verified,2014-03-01,debt_consolidation,NY,9.19,690.0,694.0,18.0,0.0,32755.0,42.0,41.0,2.0,0
181,7200.0,7200.0,36,12.29,240.15,C,C1,2.0,OWN,42000.0,Source Verified,2015-08-01,debt_consolidation,AZ,25.06,675.0,679.0,11.0,0.0,4433.0,58.3,13.0,0.0,1
182,10000.0,10000.0,36,14.99,346.61,C,C5,10.0,MORTGAGE,39000.0,Not Verified,2014-07-01,debt_consolidation,TX,34.22,690.0,694.0,13.0,0.0,13868.0,36.9,37.0,2.0,0
183,17500.0,17500.0,36,10.49,568.72,B,B3,10.0,RENT,60000.0,Verified,2016-06-01,debt_consolidation,CA,21.8,665.0,669.0,9.0,2.0,19185.0,50.1,14.0,1.0,0
184,6000.0,6000.0,36,11.53,197.95,B,B5,3.0,MORTGAGE,85000.0,Source Verified,2015-10-01,debt_consolidation,MT,20.53,695.0,699.0,7.0,0.0,10103.0,87.9,30.0,5.0,0
185,8000.0,8000.0,36,12.85,268.98,B,B4,10.0,MORTGAGE,44000.0,Not Verified,2013-12-01,credit_card,KS,8.07,705.0,709.0,11.0,0.0,15569.0,47.2,16.0,2.0,0
186,10000.0,10000.0,60,13.99,232.64,C,C3,7.0,MORTGAGE,65000.0,Source Verified,2016-08-01,debt_consolidation,OH,19.2,680.0,684.0,10.0,0.0,11477.0,75.5,22.0,2.0,1
187,15900.0,15900.0,60,11.55,350.09,B,B3,10.0,MORTGAGE,60000.0,Verified,2013-08-01,debt_consolidation,WA,6.02,725.0,729.0,12.0,0.0,12513.0,30.4,25.0,6.0,0
188,11400.0,11400.0,36,12.61,381.98,C,C1,3.0,MORTGAGE,110000.0,Source Verified,2018-04-01,debt_consolidation,FL,21.08,695.0,699.0,15.0,0.0,26993.0,78.9,26.0,1.0,0
189,6000.0,6000.0,36,10.99,196.41,B,B4,1.0,RENT,31000.0,Source Verified,2015-11-01,debt_consolidation,AL,15.95,665.0,669.0,12.0,0.0,4900.0,68.1,18.0,0.0,0
190,4800.0,4800.0,36,13.98,164.01,C,C3,4.0,RENT,45000.0,Source Verified,2010-06-01,major_purchase,CA,9.47,700.0,704.0,2.0,0.0,0.0,0.0,3.0,1.0,0
191,19200.0,19200.0,36,15.05,666.05,C,C4,1.0,OWN,46000.0,Verified,2017-11-01,debt_consolidation,AZ,22.42,680.0,684.0,16.0,0.0,7412.0,31.9,21.0,0.0,1
192,9600.0,9600.0,36,15.88,336.94,C,C4,7.0,RENT,103000.0,Source Verified,2013-09-01,car,CA,9.3,695.0,699.0,5.0,0.0,5074.0,89.0,7.0,0.0,0
193,35000.0,35000.0,36,15.22,1217.07,C,C3,0.0,MORTGAGE,126000.0,Verified,2013-07-01,house,CA,0.67,770.0,774.0,3.0,0.0,329.0,1.6,15.0,0.0,0
194,18000.0,18000.0,36,7.89,563.15,A,A5,7.0,RENT,55000.0,Verified,2016-03-01,debt_consolidation,NY,4.89,715.0,719.0,8.0,0.0,14194.0,75.9,23.0,0.0,0
195,30000.0,30000.0,60,26.77,911.95,E,E5,8.0,MORTGAGE,81100.0,Verified,2018-03-01,debt_consolidation,PA,13.81,690.0,694.0,10.0,0.0,6243.0,36.3,19.0,4.0,1
196,5000.0,5000.0,36,12.74,167.85,C,C1,2.0,RENT,40000.0,Source Verified,2017-02-01,credit_card,VA,4.83,665.0,669.0,4.0,0.0,2747.0,74.2,4.0,0.0,0
197,19000.0,19000.0,36,13.99,649.29,C,C3,5.0,OWN,80500.0,Source Verified,2016-08-01,debt_consolidation,TX,12.84,660.0,664.0,11.0,0.0,7962.0,66.9,17.0,0.0,0
198,17000.0,17000.0,36,8.18,534.14,B,B1,6.0,OWN,41000.0,Not Verified,2015-04-01,debt_consolidation,MI,15.28,700.0,704.0,13.0,0.0,19924.0,39.9,15.0,0.0,0
199,12000.0,12000.0,36,12.12,399.26,B,B3,4.0,RENT,65000.0,Not Verified,2012-10-01,credit_card,NY,22.98,690.0,694.0,7.0,0.0,13234.0,85.4,19.0,0.0,0
200,10000.0,10000.0,36,8.18,314.2,B,B1,1.0,RENT,34000.0,Verified,2015-07-01,debt_consolidation,AZ,9.78,740.0,744.0,16.0,0.0,9310.0,26.4,17.0,0.0,0
201,25000.0,25000.0,36,6.99,771.82,A,A3,10.0,RENT,80000.0,Source Verified,2015-02-01,debt_consolidation,CA,13.16,715.0,719.0,21.0,0.0,26448.0,37.4,37.0,0.0,0
202,12000.0,12000.0,60,13.99,279.16,C,C4,4.0,MORTGAGE,54000.0,Source Verified,2015-03-01,car,IL,23.17,665.0,669.0,15.0,1.0,10561.0,44.4,51.0,3.0,1
203,15000.0,15000.0,36,14.33,515.08,C,C1,10.0,RENT,83447.0,Not Verified,2013-05-01,debt_consolidation,MA,23.71,675.0,679.0,10.0,1.0,10598.0,64.6,17.0,0.0,0
204,10000.0,10000.0,36,7.89,312.86,A,A5,10.0,MORTGAGE,65000.0,Source Verified,2015-04-01,debt_consolidation,DE,12.22,710.0,714.0,9.0,1.0,21930.0,66.1,20.0,0.0,0
205,22000.0,22000.0,60,19.99,582.75,E,E1,6.0,MORTGAGE,56160.0,Source Verified,2016-04-01,debt_consolidation,CO,28.4,665.0,669.0,18.0,1.0,23525.0,64.1,20.0,0.0,1
206,8950.0,8950.0,36,19.03,328.21,D,D3,6.0,RENT,28000.0,Not Verified,2017-06-01,debt_consolidation,AZ,23.1,705.0,709.0,6.0,0.0,12631.0,48.6,6.0,0.0,0
207,3100.0,3100.0,36,18.25,112.47,E,E1,4.0,RENT,37500.0,Verified,2015-10-01,other,CA,19.07,660.0,664.0,7.0,0.0,6971.0,67.0,18.0,0.0,1
208,6000.0,6000.0,60,16.99,149.09,D,D3,2.0,RENT,49566.0,Source Verified,2014-06-01,car,PA,27.26,695.0,699.0,13.0,0.0,5101.0,64.6,18.0,0.0,0
209,6400.0,6400.0,36,12.61,214.45,C,C2,5.0,RENT,55800.0,Source Verified,2010-12-01,small_business,CA,13.42,695.0,699.0,7.0,0.0,7230.0,38.9,7.0,1.0,1
210,19000.0,19000.0,36,17.97,686.61,D,D1,2.0,RENT,80000.0,Not Verified,2018-11-01,credit_card,ID,18.89,660.0,664.0,11.0,0.0,13395.0,85.0,17.0,0.0,0
211,2000.0,2000.0,36,6.49,61.29,A,A2,10.0,MORTGAGE,67000.0,Not Verified,2014-08-01,debt_consolidation,MS,26.53,770.0,774.0,8.0,0.0,13949.0,82.1,25.0,1.0,0
212,15000.0,15000.0,60,10.99,326.07,B,B4,2.0,MORTGAGE,108000.0,Not Verified,2015-03-01,debt_consolidation,GA,13.58,695.0,699.0,6.0,0.0,9645.0,48.2,23.0,5.0,1
213,8000.0,8000.0,36,21.45,303.26,D,D5,10.0,MORTGAGE,55000.0,Verified,2017-12-01,major_purchase,AZ,16.63,660.0,664.0,11.0,0.0,8103.0,94.2,36.0,0.0,0
214,35000.0,35000.0,36,19.48,1291.48,E,E2,10.0,MORTGAGE,215500.0,Source Verified,2016-01-01,house,FL,13.26,660.0,664.0,22.0,0.0,41892.0,81.5,32.0,3.0,1
215,21600.0,21600.0,36,10.99,707.06,B,B2,2.0,MORTGAGE,119000.0,Source Verified,2014-02-01,credit_card,CA,6.05,680.0,684.0,9.0,1.0,29059.0,52.6,14.0,2.0,0
216,14400.0,14400.0,36,11.99,478.22,C,C1,10.0,MORTGAGE,52000.0,Source Verified,2016-02-01,debt_consolidation,TX,22.96,675.0,679.0,11.0,0.0,11606.0,90.7,14.0,1.0,1
217,25975.0,25975.0,60,25.28,766.68,F,F5,8.0,RENT,252000.0,Verified,2013-09-01,debt_consolidation,NY,16.65,670.0,674.0,10.0,0.0,90913.0,95.9,22.0,0.0,0
218,30625.0,30625.0,36,11.67,1012.37,B,B4,4.0,RENT,66700.0,Source Verified,2014-07-01,debt_consolidation,NY,17.93,725.0,729.0,8.0,0.0,26.0,0.8,22.0,0.0,0
219,21000.0,21000.0,60,14.65,495.74,C,C5,4.0,RENT,85000.0,Source Verified,2015-06-01,debt_consolidation,CA,15.37,660.0,664.0,14.0,0.0,12374.0,56.8,36.0,0.0,0
220,9525.0,9525.0,36,12.29,317.69,C,C1,4.0,MORTGAGE,34560.0,Not Verified,2015-07-01,debt_consolidation,NM,14.83,710.0,714.0,10.0,1.0,1288.0,17.4,32.0,1.0,0
221,1200.0,1200.0,36,7.35,37.25,A,A4,7.0,RENT,35000.0,Source Verified,2017-06-01,vacation,IN,12.59,690.0,694.0,4.0,1.0,2175.0,34.5,24.0,0.0,0
222,3000.0,3000.0,36,26.3,121.36,E,E5,5.0,MORTGAGE,41000.0,Source Verified,2017-08-01,debt_consolidation,KY,23.59,690.0,694.0,23.0,0.0,2138.0,10.7,36.0,1.0,0
223,9750.0,9750.0,36,15.99,342.74,D,D2,10.0,RENT,34000.0,Not Verified,2015-01-01,debt_consolidation,NC,23.51,660.0,664.0,7.0,0.0,11769.0,88.5,14.0,0.0,1
224,5250.0,5250.0,36,7.99,164.5,A,A5,2.0,RENT,38584.0,Verified,2017-02-01,credit_card,OR,17.11,745.0,749.0,4.0,0.0,5050.0,31.6,5.0,0.0,0
225,14275.0,14275.0,60,30.99,470.57,G,G5,10.0,RENT,45000.0,Verified,2017-06-01,debt_consolidation,OH,24.99,670.0,674.0,9.0,1.0,772.0,3.6,34.0,4.0,1
226,9000.0,9000.0,36,6.49,275.81,A,A2,10.0,MORTGAGE,63000.0,Not Verified,2014-10-01,credit_card,GA,26.6,760.0,764.0,10.0,0.0,31737.0,41.5,29.0,3.0,0
227,6000.0,6000.0,36,12.49,200.7,B,B5,10.0,RENT,52000.0,Not Verified,2014-07-01,credit_card,OH,18.62,670.0,674.0,9.0,0.0,20495.0,61.2,16.0,0.0,1
228,21200.0,21200.0,36,22.39,813.93,E,E1,0.0,MORTGAGE,120000.0,Source Verified,2016-07-01,debt_consolidation,TX,16.66,660.0,664.0,15.0,0.0,11291.0,63.8,23.0,0.0,0
229,15000.0,15000.0,36,5.32,451.73,A,A1,4.0,MORTGAGE,180000.0,Not Verified,2016-08-01,debt_consolidation,FL,20.0,805.0,809.0,20.0,0.0,68517.0,9.4,36.0,4.0,0
230,3000.0,3000.0,36,12.62,100.54,C,C1,0.0,RENT,34300.0,Source Verified,2017-06-01,debt_consolidation,MD,13.12,670.0,674.0,7.0,0.0,2965.0,47.8,9.0,0.0,0
231,10000.0,10000.0,60,12.74,226.21,C,C1,6.0,MORTGAGE,72804.0,Not Verified,2017-04-01,home_improvement,CT,5.77,730.0,734.0,12.0,0.0,5114.0,11.4,24.0,3.0,0
232,35000.0,35000.0,36,10.64,1139.9,B,B2,5.0,MORTGAGE,94000.0,Verified,2013-08-01,credit_card,MD,15.04,760.0,764.0,14.0,0.0,37073.0,62.6,44.0,6.0,0
233,35000.0,35000.0,60,17.57,880.61,D,D2,1.0,RENT,110000.0,Verified,2014-01-01,debt_consolidation,NY,12.04,690.0,694.0,15.0,0.0,25826.0,80.7,25.0,0.0,0
234,16000.0,16000.0,60,9.62,336.97,B,B3,10.0,MORTGAGE,36000.0,Verified,2010-12-01,debt_consolidation,VA,15.47,775.0,779.0,5.0,0.0,4911.0,36.4,16.0,1.0,0
235,22400.0,22400.0,60,9.17,466.84,B,B1,3.0,MORTGAGE,93000.0,Source Verified,2014-09-01,debt_consolidation,SC,12.05,685.0,689.0,19.0,0.0,17867.0,68.7,34.0,4.0,0
236,10000.0,10000.0,36,7.9,312.91,A,A4,10.0,MORTGAGE,45995.0,Source Verified,2013-12-01,debt_consolidation,IL,9.98,730.0,734.0,18.0,0.0,9289.0,33.9,33.0,5.0,0
237,11200.0,11200.0,36,10.99,366.63,B,B4,5.0,OWN,235674.0,Source Verified,2015-09-01,medical,IL,14.89,670.0,674.0,28.0,0.0,53647.0,75.7,38.0,0.0,0
238,24000.0,24000.0,36,11.53,791.77,B,B5,9.0,MORTGAGE,109000.0,Verified,2015-06-01,debt_consolidation,NJ,9.37,665.0,669.0,25.0,0.0,30953.0,49.0,56.0,1.0,0
239,17600.0,17600.0,60,10.49,378.21,B,B2,8.0,RENT,150000.0,Not Verified,2017-04-01,car,CA,12.36,710.0,714.0,9.0,0.0,11546.0,21.0,21.0,0.0,0
240,5000.0,5000.0,36,16.99,178.24,D,D3,4.0,OWN,42000.0,Not Verified,2014-07-01,debt_consolidation,KY,15.17,670.0,674.0,13.0,0.0,6653.0,21.7,22.0,0.0,1
241,13400.0,13400.0,36,19.03,491.4,D,D3,10.0,RENT,100000.0,Source Verified,2017-11-01,debt_consolidation,TX,25.41,700.0,704.0,6.0,0.0,8194.0,83.6,21.0,1.0,0
242,17825.0,17825.0,36,12.69,597.94,C,C2,0.0,RENT,47500.0,Verified,2015-07-01,debt_consolidation,NY,24.27,695.0,699.0,9.0,0.0,9221.0,61.9,11.0,0.0,0
243,24000.0,24000.0,36,8.24,754.74,B,B1,10.0,MORTGAGE,65000.0,Not Verified,2017-03-01,debt_consolidation,CA,21.68,725.0,729.0,14.0,0.0,25526.0,49.0,17.0,1.0,0
244,6000.0,6000.0,36,13.33,203.12,C,C3,10.0,MORTGAGE,75000.0,Verified,2015-06-01,debt_consolidation,PA,17.68,680.0,684.0,17.0,0.0,14972.0,53.5,36.0,5.0,0
245,5000.0,5000.0,36,9.17,159.4,B,B1,6.0,RENT,76000.0,Verified,2014-07-01,medical,HI,15.57,735.0,739.0,6.0,0.0,15369.0,60.5,27.0,0.0,0
246,15850.0,15850.0,36,12.12,527.36,B,B3,10.0,MORTGAGE,60000.0,Verified,2013-04-01,car,FL,21.04,730.0,734.0,7.0,0.0,8419.0,39.9,18.0,4.0,0
247,8000.0,8000.0,36,11.67,264.46,B,B4,10.0,RENT,50000.0,Source Verified,2014-10-01,debt_consolidation,TX,20.43,680.0,684.0,18.0,0.0,6475.0,20.2,49.0,3.0,0
248,24150.0,24150.0,36,19.99,897.38,D,D4,10.0,MORTGAGE,52500.0,Verified,2016-11-01,debt_consolidation,KY,16.57,700.0,704.0,10.0,0.0,10886.0,35.0,19.0,1.0,0
249,10500.0,10500.0,36,13.33,355.46,C,C3,10.0,RENT,30000.0,Not Verified,2015-07-01,credit_card,NY,8.68,700.0,704.0,9.0,0.0,12112.0,44.0,11.0,0.0,0
250,21400.0,21400.0,60,19.99,566.86,E,E4,4.0,MORTGAGE,37000.0,Verified,2015-12-01,debt_consolidation,TX,47.06,670.0,674.0,11.0,0.0,20471.0,90.2,26.0,2.0,0
251,15000.0,15000.0,36,16.29,529.51,C,C4,10.0,RENT,72000.0,Source Verified,2013-02-01,debt_consolidation,NY,2.53,675.0,679.0,7.0,2.0,5793.0,52.7,9.0,0.0,0
252,12500.0,12500.0,60,14.07,291.31,C,C3,2.0,MORTGAGE,57000.0,Source Verified,2018-02-01,debt_consolidation,TX,8.67,670.0,674.0,7.0,0.0,2348.0,25.5,22.0,2.0,0
253,19500.0,19500.0,36,12.69,654.13,C,C2,8.0,MORTGAGE,55500.0,Source Verified,2015-02-01,debt_consolidation,AZ,35.82,725.0,729.0,29.0,0.0,10409.0,27.5,55.0,4.0,1
254,7200.0,7200.0,36,12.69,241.53,C,C2,7.0,RENT,58000.0,Source Verified,2015-09-01,debt_consolidation,CA,10.37,670.0,674.0,8.0,0.0,5507.0,49.6,10.0,1.0,0
255,7500.0,7500.0,36,6.62,230.28,A,A2,9.0,RENT,60000.0,Not Verified,2014-02-01,credit_card,CA,11.46,695.0,699.0,5.0,1.0,6132.0,40.1,11.0,0.0,0
256,18000.0,18000.0,60,18.85,465.45,D,D3,9.0,MORTGAGE,115000.0,Verified,2013-08-01,debt_consolidation,TX,13.16,665.0,669.0,6.0,0.0,18686.0,99.4,17.0,2.0,0
257,12000.0,12000.0,36,10.74,391.39,B,B2,10.0,MORTGAGE,90000.0,Source Verified,2012-03-01,debt_consolidation,LA,20.11,720.0,724.0,8.0,0.0,21463.0,64.8,20.0,1.0,0
258,12000.0,12000.0,60,30.17,389.5,F,F3,7.0,MORTGAGE,39000.0,Source Verified,2017-09-01,debt_consolidation,OH,24.43,670.0,674.0,7.0,0.0,3970.0,73.5,8.0,0.0,1
259,15000.0,15000.0,60,11.99,333.6,B,B5,2.0,MORTGAGE,60000.0,Source Verified,2017-12-01,debt_consolidation,NY,8.06,685.0,689.0,7.0,0.0,2913.0,12.7,13.0,0.0,0
260,4800.0,4800.0,36,6.49,147.1,A,A2,5.0,RENT,125000.0,Not Verified,2014-07-01,debt_consolidation,CA,7.21,705.0,709.0,6.0,0.0,3124.0,26.5,21.0,0.0,0
261,15000.0,15000.0,36,7.26,464.95,A,A4,8.0,MORTGAGE,78000.0,Source Verified,2015-11-01,debt_consolidation,FL,10.03,700.0,704.0,12.0,1.0,9653.0,43.3,28.0,1.0,0
262,16000.0,16000.0,36,11.11,524.66,B,B5,10.0,RENT,93000.0,Not Verified,2011-01-01,credit_card,NJ,24.32,700.0,704.0,12.0,0.0,57042.0,62.5,21.0,1.0,0
263,9000.0,9000.0,36,10.99,294.61,B,B2,1.0,MORTGAGE,43000.0,Source Verified,2013-12-01,home_improvement,OH,21.71,670.0,674.0,11.0,0.0,24448.0,58.1,18.0,2.0,1
264,4100.0,4100.0,36,13.33,138.8,C,C3,0.0,MORTGAGE,15000.0,Verified,2015-05-01,debt_consolidation,NC,27.84,690.0,694.0,8.0,0.0,4094.0,36.6,10.0,0.0,0
265,20000.0,20000.0,36,16.29,706.01,D,D1,10.0,MORTGAGE,111000.0,Not Verified,2016-03-01,major_purchase,AK,16.81,680.0,684.0,13.0,0.0,35948.0,55.7,25.0,2.0,0
266,14300.0,14300.0,36,6.03,435.23,A,A1,10.0,MORTGAGE,51240.0,Not Verified,2014-06-01,credit_card,MI,14.33,750.0,754.0,10.0,0.0,16467.0,58.2,30.0,2.0,0
267,3500.0,3500.0,36,13.44,118.68,C,C3,6.0,RENT,27888.0,Verified,2015-12-01,debt_consolidation,TX,27.93,665.0,669.0,11.0,1.0,4932.0,72.5,14.0,0.0,1
